"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader"
"2035",2330,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,2,0,0,"Rousettus aegyptiacus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Koundara","Youkounkoun","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","pooled","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rousettus aegyptiacus"
"2036",2331,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,7,1,0.142857,"Rousettus aegyptiacus","alphacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Geuckdou","Guingan","NA","NA","2016","","",NA,"","July","Summer",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","swab","1","0","0","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rousettus aegyptiacus"
"2037",2332,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,1,0,0,"Rousettus aegyptiacus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Tekoulo","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","pooled","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rousettus aegyptiacus"
"2038",2333,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rousettus aegyptiacus"
"2039",2342,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus/betacoronavirus coinfection","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab,oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","coinfection",1,"Rousettus aegyptiacus"
"2040",2343,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rousettus aegyptiacus"
"2041",2344,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rousettus aegyptiacus"
"2042",2346,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rousettus aegyptiacus"
"2043",2345,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rousettus aegyptiacus"
"2044",2334,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,2,1,0.5,"Rousettus aegyptiacus","betacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Macent","Macenta","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rousettus aegyptiacus"
"2045",2896,"white-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats","Davy et al.","Sci Rep",2018,63,21,0.333333,"Myotis lucifugus","alphacoronavirus","","Colacovirus","","Myl-CoV","pooled","cross-sectional","antibody","ELISA","","N",NA,"blood","Canada","N","Manitoba","hibernacula ","NA","NA","2017","","",NA,"","January","Winter",NA,"","","","","VERENA Admin","4/29/2022 12:14pm","blood or serum","sera","0","0","1","0",NA,NA,"Other","N/A; experimental infection","No","ELISA","alphacoronavirus",1,"Myotis lucifugus"
"2046",2972,"white-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats","Davy et al.","Sci Rep",2018,63,7,0.111111,"Myotis lucifugus","alphacoronavirus","","Colacovirus","","Myl-CoV","pooled","cross-sectional","RNA","RT-qPCR,semi-nested PCR","multiple","RdRp",NA,"intestines","Canada","N","Manitoba","hibernacula ","NA","NA","2017","","",NA,"","January","Winter",NA,"","","","","VERENA Admin","4/29/2022 11:44am","intestine","tissue","0","0","1","0",NA,NA,"RdRp","N/A; experimental infection","No","PCR","alphacoronavirus",1,"Myotis lucifugus"
"2047",2355,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,243,78,0.320988,"Rhinolophus euryale","betacoronavirus","","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus euryale"
"2048",2358,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,243,8,0.032922,"Rhinolophus euryale","alphacoronavirus","","","","HKU2 related","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rhinolophus euryale"
"2049",2359,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,243,25,0.102881,"Rhinolophus euryale","alphacoronavirus","","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rhinolophus euryale"
"2050",2360,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,82,13,0.158537,"Rhinolophus blasii","betacoronavirus","","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus blasii"
"2051",2361,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,82,10,0.121951,"Rhinolophus blasii","alphacoronavirus","","","","HKU2 related (3), BB98-15 (7)","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/25/2022 9:11pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rhinolophus blasii"
"2052",2363,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,45,6,0.133333,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa (April), Kaleto Cave (April), Roman Horse Cave, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"2053",2364,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,45,8,0.177778,"Rhinolophus ferrumequinum","alphacoronavirus","","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa (April), Kaleto Cave (April), Roman Horse Cave, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rhinolophus ferrumequinum"
"2054",2365,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,13,4,0.307692,"Rhinolophus mehelyi","betacoronavirus","","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave (April), Kaleto Cave ","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus mehelyi"
"2055",2366,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,13,3,0.230769,"Rhinolophus mehelyi","alphacoronavirus","","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave (April), Kaleto Cave ","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Rhinolophus mehelyi"
"2056",2370,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,3,1,0.333333,"Nyctalus leisleri","alphacoronavirus","","","","BNM98-30","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Maharata Cave Area","27°46'E","42°4'N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",42.0666666666667,27.7666666666667,"RdRp","No","No","PCR","alphacoronavirus",1,"Nyctalus leisleri"
"2057",2371,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,6,0,0,"Rhinolophus hipposideros","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Big Vupa (April), Roman Horse Cave (September)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus hipposideros"
"2058",2372,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,32,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa (April), Kaleto Cave, Roman Horse Cave (September), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"2059",2373,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,12,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave, Big Vupa, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Barbastella barbastellus"
"2060",2374,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,7,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave, Big Vupa, Kaleto Cave, Maharata Cave Area, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis daubentonii"
"2061",2375,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,5,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Big Vupa, Bratanova Cave","NA","NA","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus"
"2062",2376,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,3,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave"," 27°25'21.3""E","42°0'21.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",42.0058333333333,27.4225833333333,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis"
"2063",2377,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,2,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Big Vupa","27°30'45.0""E","42°9'32.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",42.1588888888889,27.5125,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pygmaeus"
"2064",2378,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,2,0,0,"Myotis alcathoe","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave (April), Kaleto Cave (September)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","1","0","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis alcathoe"
"2065",2379,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,2,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave"," 27°25'21.3""E","42°0'21.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",42.0058333333333,27.4225833333333,"RdRp","No","No","PCR","genus not specified",1,"Plecotus auritus"
"2066",2380,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","September","Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","1","0","0",42.0918611111111,27.2086944444444,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri"
"2067",2381,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Kaleto Cave","27°21'28.0""E","42°9'7.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",42.1519444444444,27.3577777777778,"RdRp","No","No","PCR","genus not specified",1,"Myotis mystacinus"
"2068",2382,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis oxygnatus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","0","0","1",42.0918611111111,27.2086944444444,"RdRp","No","No","PCR","genus not specified",1,"Myotis blythii"
"2069",2383,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis capaccini","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave ","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","September","Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","0","1","0","0",42.0918611111111,27.2086944444444,"RdRp","No","No","PCR","genus not specified",1,"Myotis capaccinii"
"2070",2384,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,27,6,0.222222,"Rhinolophus cornutus","betacoronavirus","","Sarbecovirus","","Rp3","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","141.2508""E (Ogayu),  141.0881""E (Isari)","39.6019""N (Ogayu), 39.6771"" N (Isari), ","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces",NA,NA,NA,NA,NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Drop"
"2071",2385,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,6,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","NA","NA","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces",NA,NA,NA,NA,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum"
"2072",2386,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,4,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","NA","NA","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces",NA,NA,NA,NA,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis macrodactylus"
"2073",2387,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,1,0,0,"Murina ussuriensis","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","NA","NA","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces",NA,NA,NA,NA,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Murina ussuriensis"
"2074",2388,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,11,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gangwon","Forest (Yeongwol 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Eptesicus serotinus"
"2075",2389,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,18,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gangwon","Forest (Yeongwol 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Eptesicus serotinus"
